"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
1.59;14.33;16.29;11.87;88.2;97.3;77.9;1.77;191.6;6.28;164.9;5.16;1.02
2.59;10.07;14.31;6.61;82.9;93.9;65.01;1.77;221.1;7.01;239.2;5.78;1.17
0;10.19;17.86;3.45;79.2;95.6;52.19;0.48;189.8;3.83;190;7.32;1.02
0;13.07;21.42;7.66;85.6;98.3;55.81;0.22;228.3;2.18;308.7;6.68;0.95
0.2;12.64;18.78;7.27;80.4;97;49.02;0.71;111.2;5.05;118;8.64;1.23
0;11.31;21.41;3.78;75.8;96.6;34.63;0.65;190.2;5.08;185.2;11.69;1.4
0;10.88;19.38;1.22;73.9;94.5;50.47;1.23;175.6;7.01;187.8;9.13;1.49
0;7.15;14.89;-0.69;83.3;100;51.86;0.55;250.1;4.14;354.4;10;1.01
0;5.36;8.85;-1.38;84.2;100;71.7;0.6;97.4;3.35;42.59;3.15;0.53
2;9.74;12.47;5.99;95.5;100;78.1;0.6;224.8;4.37;326.5;1.48;0.57
1.4;3.93;6.25;2.25;88.8;97.5;71;0.75;301.8;5.39;245.6;3.58;0.52
30.8;6.38;10.48;3.98;92.7;98.3;82.2;1.42;192.3;5.28;160.9;0.91;0.58
2;4.39;9.81;-1.44;88.8;99.8;72.8;2.43;191.9;8.53;211.2;3.11;0.76
0;8.66;13.63;3.65;86.6;98.9;69.85;1.18;166.1;5.8;214.5;6.18;0.72
0.4;3.75;8.53;-2.98;95.8;99.2;84.1;0.33;74.8;2.08;282;3;0.43
0.4;1.84;4.86;-2.1;85.5;95.2;63.32;1.24;266.2;4.88;258.1;5.15;0.59
1;6.56;10.9;-0.3;90.2;97.7;79;0.8;155.6;4.97;177;2.21;0.56
0.2;2.64;6.61;-0.37;91.2;99.2;72.4;0.67;267.1;4.34;270.6;3.59;0.49
0;5.56;13.26;-2.61;86;100;65.2;1.33;213.1;5.82;209.5;5.87;0.78
0.2;3.84;7.33;1.54;71.2;85.2;59.02;1.63;29.97;6.41;18.94;5.58;0.83
0;4.34;8.44;0.89;60.47;76.4;44.55;1.77;53.1;7.55;32.15;10.06;1.03
0;7.03;13.59;2.2;90.6;99.1;70.3;0.53;282.2;3.6;338.8;5.33;0.57
0;2.99;15.7;-5.24;75.4;96.5;33.92;0.43;195.2;3.3;203;8.71;0.63
0;7.81;13.52;2;86.18;97.7;62.29;0.53;181.67;2.06;158.3;5.56;0.6
0;0.99;8.98;-6.03;80.7;95.8;62.12;1.18;37.59;6.7;351.1;6.74;0.66
0;5.22;13.06;-0.56;98.8;100;88;0.48;241;3.97;333.8;7.47;0.45
0.6;6.9;10.14;5.26;80.7;88.9;65.78;1.72;214.8;6.23;290.1;5.36;0.83
4.8;10.46;12.27;7.93;81.4;98.9;69.79;2.77;152.5;10.03;144.2;5.76;0.9
28.8;12.14;13.62;10.86;92.5;100;86.4;2.52;190.8;7.62;186.8;1.81;0.62
0.2;5.31;11.27;0.37;83.3;99.7;50.73;1.01;3.14;4.93;6.58;9.27;0.67
0;5.41;9.99;3.31;87.5;96.4;72.1;1.83;34.88;5.44;21.15;6.49;0.68
0.2;3.36;11.27;-1.91;88.8;99.7;60.26;0.86;64.01;5.26;10.58;8.16;0.58
0.4;3.12;6.18;0.64;99.9;100;98.8;0.48;131.7;2.09;131;3.82;0.35
4.6;7.43;10.48;5.66;87.2;96.7;71.5;1.91;195.2;7.68;189.3;5.24;0.73
1.2;8.87;12.09;6.06;92.4;97.8;78.8;0.65;174.9;4.38;187.1;3.56;0.54
0;6.19;9.38;0.62;86.2;97.6;74.7;1.56;155.1;5.95;189.6;3.2;0.64
0;7.82;12.2;2;89.3;99;66.59;0.42;276.9;2.26;353.9;5.36;0.51
0.6;6.35;10.56;-1.29;82.6;98.8;57.36;1.31;249.1;5.34;263.9;6.34;0.74
3.02;5.5;11.41;-0.63;78.7;98.4;51.67;1.35;27.32;5.07;25.49;8.08;0.81
4.62;11.74;14.38;9.12;88.8;95.8;81.5;1.81;193;5.31;199.3;1.9;0.72
0;-0.49;10.49;-6.63;85.8;97.8;51.55;0.27;199.4;2.47;321.5;7.31;0.38
0.4;7.24;11.34;5.11;82.7;93;54.97;0.92;220.9;4.74;271.7;7.02;0.69
0;7.91;10.11;4.38;64.99;83.1;46.87;1.18;149.4;5.58;175;2.44;0.97
0;8.92;12.41;3.72;86.8;95.5;75.4;0.57;159.9;2.9;227.7;2.26;0.57
0;5.95;15.88;-0.57;82.6;98.5;41.79;0.43;296.9;3.69;11.24;12.12;0.93
0;10.07;15.14;1.43;49.42;86;28.37;2.85;171.8;9.29;171;11.87;2.26
0;3.84;11.67;-3.78;85.9;98.8;60.39;0.71;293.4;5.33;10.86;6.18;0.79
0.6;8.85;15.08;3.85;95.6;100;77.3;0.43;162.4;4.19;215.9;5.19;0.72
0;6.34;10.19;1.85;67.53;81.1;53.28;2.59;54.11;9.37;68.84;9.62;1.45
