precipitacion;temp_med;temp_max;temp_min;humedad_med;humedad_max;humedad_min;vel_viento_med;dir_viento;vel_viento_max;dir_viento_racha_max;Rs;ETo
0.00;18.20;23.90;13.60;42.00;58.00;24.00;6.10;316.00;13.60;322.00;28.80;5.20
0.00;16.00;19.60;12.90;54.00;86.00;33.00;4.30;170.00;12.80;346.00;28.70;4.50
0.00;16.30;19.40;11.90;79.00;90.00;63.00;4.70;164.00;11.60;179.00;26.70;3.60
0.00;16.60;19.10;14.10;80.00;91.00;65.00;4.40;177.00;11.60;176.00;21.10;2.80
0.00;17.40;20.20;15.00;83.00;97.00;66.00;2.40;117.00;7.00;173.00;19.20;3.00
0.00;17.50;20.50;13.30;76.00;95.00;50.00;3.50;185.00;9.50;152.00;22.70;3.60
0.00;18.60;21.80;14.80;78.00;95.00;57.00;4.10;188.00;10.90;189.00;26.10;4.00
0.00;18.70;22.50;15.10;78.00;97.00;53.00;3.70;184.00;11.00;185.00;25.10;4.20
0.00;19.40;22.30;16.40;80.00;96.00;62.00;3.10;84.00;7.10;41.00;23.70;3.90
0.90;17.00;18.20;14.20;81.00;97.00;71.00;2.70;114.00;7.20;179.00;4.40;1.10
0.10;17.10;19.80;14.60;60.00;97.00;31.00;4.40;330.00;15.10;167.00;25.80;4.00
0.00;16.30;20.90;11.90;51.00;81.00;29.00;3.60;284.00;10.10;184.00;27.50;4.50
0.00;16.60;20.10;11.60;70.00;84.00;54.00;5.10;193.00;13.10;187.00;28.70;4.20
0.00;17.30;20.20;13.30;71.00;92.00;53.00;4.40;191.00;12.00;178.00;29.40;4.30
0.00;17.40;21.20;12.40;65.00;88.00;34.00;3.40;186.00;11.10;189.00;29.60;4.80
0.00;16.70;19.80;14.00;71.00;83.00;51.00;2.10;84.00;5.10;139.00;12.80;2.40
0.00;17.50;21.40;13.70;75.00;89.00;45.00;3.30;120.00;7.20;137.00;21.50;3.50
0.00;18.30;21.10;16.50;83.00;93.00;63.00;5.20;93.00;10.20;75.00;14.30;2.40
0.10;19.10;21.40;16.10;84.00;98.00;68.00;3.70;103.00;8.40;87.00;25.00;3.80
2.40;17.10;21.50;13.30;63.00;96.00;35.00;2.80;283.00;13.80;247.00;21.10;3.80
0.00;17.10;23.60;10.70;66.00;94.00;29.00;3.70;266.00;12.30;341.00;21.10;4.00
25.70;15.60;16.80;12.80;82.00;98.00;72.00;5.20;59.00;11.40;82.00;7.90;1.40
3.50;17.40;20.50;12.90;76.00;93.00;51.00;3.30;154.00;10.10;191.00;23.20;3.70
0.20;18.70;22.50;15.30;55.00;92.00;30.00;3.80;336.00;12.00;311.00;27.30;4.80
1.30;16.90;21.10;13.70;59.00;79.00;33.00;2.60;228.00;8.40;208.00;15.10;3.00
13.30;16.20;20.30;14.40;81.00;98.00;56.00;2.90;337.00;10.50;328.00;10.90;1.70
0.00;17.80;23.60;14.20;56.00;77.00;28.00;5.60;316.00;15.80;335.00;28.30;4.80
0.00;18.10;24.90;14.00;65.00;86.00;32.00;3.30;337.00;9.20;334.00;22.60;4.00
0.00;19.10;24.00;15.00;53.00;78.00;29.00;3.40;288.00;10.30;197.00;30.10;5.40
0.00;19.70;23.90;15.80;54.00;78.00;33.00;3.30;256.00;8.20;141.00;29.80;5.30
0.00;19.50;23.40;15.20;55.00;80.00;33.00;3.90;274.00;9.70;307.00;29.70;5.30
0.00;18.80;21.90;13.80;72.00;96.00;46.00;3.60;190.00;9.80;193.00;29.10;4.70
0.00;20.00;23.30;17.10;79.00;97.00;61.00;3.60;97.00;9.90;75.00;25.20;4.20
0.00;19.10;21.60;16.70;73.00;88.00;59.00;2.50;126.00;7.00;136.00;22.70;3.70
0.20;19.20;21.20;17.20;85.00;95.00;73.00;2.90;86.00;6.50;137.00;10.80;2.00
0.00;19.30;22.40;16.30;88.00;98.00;65.00;2.60;50.00;7.20;63.00;16.00;2.70
0.00;20.80;23.80;18.70;84.00;98.00;69.00;2.60;86.00;6.50;76.00;21.10;3.50
0.00;22.30;27.00;18.30;79.00;97.00;49.00;2.10;76.00;5.90;122.00;26.70;4.90
0.00;22.20;25.90;18.30;75.00;97.00;42.00;2.10;65.00;6.30;107.00;26.10;4.80
0.00;23.00;26.80;18.40;67.00;95.00;34.00;2.20;97.00;6.10;72.00;28.60;5.40
0.00;23.50;27.90;18.40;59.00;86.00;37.00;2.80;257.00;10.10;183.00;23.60;4.70
0.00;24.70;30.30;20.70;62.00;91.00;34.00;3.50;205.00;11.00;185.00;29.10;5.80
0.00;25.20;32.10;20.80;51.00;96.00;24.00;4.60;312.00;14.10;336.00;29.60;6.00
0.00;22.00;28.30;18.90;57.00;86.00;30.00;4.90;258.00;13.40;189.00;27.70;5.10
0.00;20.90;23.70;16.40;63.00;83.00;38.00;3.50;194.00;9.40;187.00;28.80;5.00
6.30;20.70;24.90;16.80;73.00;95.00;42.00;4.40;185.00;14.30;61.00;27.00;4.60
0.00;20.20;23.50;15.70;74.00;92.00;42.00;3.40;203.00;8.50;166.00;28.10;4.60
0.00;21.10;23.80;19.10;81.00;91.00;69.00;3.20;134.00;7.60;151.00;14.80;2.70
0.00;22.00;24.80;18.20;76.00;97.00;53.00;4.30;156.00;10.80;188.00;28.40;4.80
0.00;22.70;26.10;19.00;74.00;97.00;46.00;2.60;147.00;7.20;168.00;29.00;5.20
0.00;22.50;25.80;19.20;79.00;94.00;61.00;2.20;128.00;7.10;157.00;22.50;4.00
0.00;23.10;26.50;20.50;81.00;95.00;61.00;2.10;94.00;6.20;140.00;21.20;3.80
5.00;20.70;24.10;17.70;74.00;96.00;55.00;2.40;323.00;7.70;273.00;8.50;1.80
0.00;21.00;25.50;16.50;70.00;89.00;42.00;2.70;231.00;7.60;200.00;22.90;4.20
0.40;22.70;26.80;19.80;67.00;87.00;32.00;3.10;265.00;10.20;184.00;24.20;4.50
0.00;22.70;25.80;18.60;76.00;97.00;55.00;2.80;102.00;6.80;144.00;27.70;4.80
0.00;23.20;25.70;20.30;83.00;98.00;54.00;3.40;149.00;9.30;158.00;29.60;4.90
0.00;22.70;27.10;17.60;45.00;77.00;25.00;4.70;310.00;12.00;326.00;27.20;5.60
0.00;21.90;24.20;16.90;61.00;89.00;34.00;3.70;177.00;9.30;167.00;29.70;5.10
1.90;22.60;25.00;20.90;85.00;96.00;72.00;3.20;127.00;11.00;269.00;19.40;3.40
0.20;22.10;25.60;19.60;82.00;97.00;68.00;3.80;45.00;10.40;62.00;14.00;2.70
24.00;21.50;24.60;18.60;75.00;99.00;48.00;4.40;56.00;11.10;75.00;11.30;2.60
0.00;21.60;24.90;17.10;71.00;99.00;49.00;3.40;220.00;10.00;186.00;28.80;5.10
0.00;23.00;26.90;17.70;76.00;93.00;55.00;2.70;131.00;7.30;173.00;29.70;5.30
0.00;23.30;27.60;19.90;83.00;98.00;62.00;2.40;54.00;6.50;66.00;19.70;3.60
0.20;21.90;26.30;19.40;55.00;79.00;33.00;2.70;345.00;9.00;315.00;15.40;3.40
0.00;21.90;25.40;17.10;57.00;88.00;31.00;4.40;243.00;10.50;185.00;30.30;5.20
0.00;22.40;25.90;19.10;39.00;52.00;27.00;6.80;318.00;15.60;307.00;30.60;6.30
0.00;21.30;27.10;17.90;46.00;72.00;29.00;5.20;303.00;15.20;328.00;30.80;5.70
0.00;21.30;27.30;16.60;49.00;76.00;32.00;4.70;284.00;11.20;191.00;30.80;5.70
0.00;21.90;27.90;18.50;56.00;85.00;29.00;4.20;306.00;10.90;196.00;30.60;5.60
0.00;21.60;24.70;16.30;76.00;95.00;40.00;3.50;181.00;10.00;191.00;27.90;4.60
0.00;23.40;28.80;19.00;75.00;98.00;36.00;2.80;133.00;7.90;325.00;29.40;5.40
0.00;23.40;26.10;20.70;84.00;98.00;64.00;3.40;153.00;9.50;191.00;27.60;4.70
