"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;14.13;19.3;8.66;79;92.4;46.41;0.95;302.2;4.75;186;13.11;1.57
0.2;16.15;21.52;12.42;76;100;46.87;0.79;242;4.88;207.8;10.95;1.5
0;14.19;21.66;8.62;54.31;82.8;24.25;0.93;257.1;5.5;205.8;12.4;1.84
0.2;15.96;22.44;10.83;90.5;100;56.22;0.77;359.1;4.21;178;13.33;1.58
0;12.75;20.27;7.95;50.4;71.5;25.39;0.54;320;4.51;351.2;14.12;1.42
0;16.9;22.36;10.23;53.58;74.2;35.03;1.05;242.8;3.94;284.3;12.94;1.92
0;9.26;15.68;4.82;59.2;92.5;29.25;0.42;312.7;3.12;344.7;7.42;0.8
0;11.84;18.63;6.98;79.5;91.2;52.3;0.55;338.2;3.36;164.1;9.02;0.9
0;13.95;17.5;10;80.6;89.2;68.3;0.79;41.28;5.16;75.7;3.08;0.86
0;12.28;18.17;9.13;76.3;97.3;46.81;0.4;337.4;2.68;341.9;6.29;0.81
0;9.77;16.72;4.65;53.34;80.4;18.88;0.83;326;5.51;196.4;11.27;1.17
1;15.22;20.62;12.5;85.03;96.1;64.73;0.67;56.94;4.2;86.7;7.02;0.96
0;10.37;15.03;6.85;92.1;99.9;66.09;0.59;349.4;3.47;132.2;7.61;0.74
0;15.74;20.96;11.03;61.64;81.9;34.22;1.41;243.3;6.17;201.1;9.95;1.74
0;13.4;19.89;9.16;80.2;100;34.29;0.8;345.7;5.02;139.8;9.6;1.18
0;11.39;17.96;7.45;61.58;75.2;40.54;0.67;43.92;4.77;80.8;13.25;1.6
0;14.42;22.12;7.11;54.72;75.5;37.32;1.19;251.5;4.98;303.5;12.38;2.17
0.8;11.68;15.22;7.38;65.69;90.2;40.42;0.58;254;4.39;177.9;5.62;1.14
0;9.33;13.88;4.5;80.3;93.3;59.07;0.67;13.14;4.34;143.1;12.41;1.28
0;7.56;15.48;0.22;58.22;85.1;26.44;0.98;293.3;5.37;181.3;14.82;1.73
1.8;10.23;14.78;7.4;80.9;98.9;54.21;0.65;55.24;3.77;91.8;8.3;1.16
0;20.65;24.83;18.54;45.78;52.32;34.05;1.52;272.7;7.8;330.7;8.18;2.83
0;10.28;15.57;5.26;75.7;92.8;54.89;0.8;30.48;4.86;72.1;12.37;1.41
0;10.96;17.46;4.46;42.37;78.2;19.1;0.82;351.8;6.02;88.1;10.96;1.7
0;16.49;20.84;9.46;39.13;62.31;21.92;0.96;244.7;4.96;290;10.21;2.4
0;10.01;17.01;3.42;80.3;95.8;56.27;0.67;271;3.8;138.4;19.93;2.24
0;8.29;12.67;2.96;59.62;88.8;43.54;1.16;175.2;5.59;183.7;19.26;2.21
0.6;10.36;12.81;8.86;84.2;93.1;68.46;0.34;29.31;2.91;53.5;3.74;0.89
0;11.54;17.89;6.38;67.68;88.9;35.97;0.78;14.73;5.01;174.7;18.93;2.43
0;11.4;18.11;5.52;78.2;95.6;50.58;0.8;301.6;4.66;161.6;19.8;2.39
0.1;13.75;18.8;9.29;38.95;75.5;20.29;1.25;338;7.01;313.6;16.38;2.85
0;17.62;25.98;10.83;47.09;71.4;18.32;1.01;307.1;4.12;163.8;19.5;3.36
0;17.84;26.71;11.1;60.93;87.1;27.52;1.99;252.5;9.77;266.2;16.29;3.95
0;22.54;28.2;16.56;41.6;75.6;17.07;2.42;226.1;9.44;203.1;24.35;5.93
0.8;12.62;18.36;5.23;64.53;95.1;26.36;1.33;264.2;7.34;207.3;17.35;3.05
0;13.38;18.55;8.33;66.83;83.4;48.43;1.15;56.61;5.78;98.3;24.53;3.48
0;21.23;28.62;15.16;52.01;84;24.27;1.07;177.1;5.29;172.4;23.58;4.53
0;19.38;28.75;11.93;44.64;77.8;15.36;1.76;237.2;6.62;279.6;18.94;4.93
0;14.01;19.06;9.15;72.8;88.5;49.57;0.64;49.58;5.02;159.2;21.56;3.08
0;17.1;24.89;8.48;57.23;95.7;16.02;2.68;262.8;10.28;267.5;24.67;5.38
0.2;14.73;19.87;9.49;77.5;92.5;54.12;0.76;64.63;5.33;143.1;24.75;3.48
0;14.39;19.87;8.89;52.6;86;30.77;3.19;242.9;12.89;246.8;18.11;4.12
0;16.71;20.91;12.14;54.36;75.5;39.8;1.05;241;6.26;186.4;17.92;3.42
0.4;18.07;25.47;11.05;73.5;96.5;45.78;0.8;151;5.88;212.2;26.35;4.39
0;21.38;26.6;16.16;39.32;56.01;25.51;1.6;233.8;7.18;207.2;25.38;5.45
0;18.64;24.12;13.69;68.4;90;43.13;0.97;56.16;5.89;89.4;27.46;4.62
0;21.23;28.91;15.57;43.96;69.28;18.22;1.14;180.2;5.02;143.5;27.41;5.44
0;21.67;28.01;16;57.43;94.5;23.01;1.03;36.8;6.25;89.9;28.55;5.31
1.3;17.14;22.36;13.17;82.8;95.1;66.7;0.93;121.6;4.74;192.9;14.44;2.68
0;20.97;27.85;14.19;60.82;88.6;26.85;1.73;221.5;8.39;229.7;25.07;5.34
0;20.43;26.09;15.59;69;89.9;44.17;1.62;73.2;8.14;70.4;20.16;4.25
0;20.5;24.99;17.23;63.65;80.1;45.31;0.85;120.6;5.18;158.5;26.28;4.76
0;20.14;25.81;14.36;68.92;86.2;36.64;1.2;172.3;4.82;147.8;28.97;5.27
0;22.9;28.41;16.97;40.37;67.11;23.28;1.83;226.1;6.39;185.8;29.92;6.44
0;21.39;26;16.63;61.17;81.9;37.11;1.54;173;6.78;161.4;28.57;5.52
0;23.33;30.47;16.04;64.71;87.1;35.22;1.51;196.4;6.28;178.1;27.96;5.87
0;22.52;27.97;16.58;64.13;86.9;36.54;1.09;209.7;4.84;137.9;30.04;5.65
0;23.17;29.99;17.8;77.5;93.5;33.34;1.21;190.8;5.12;203;27.2;5.55
0;21.82;25.03;18.13;79.9;93.7;62.37;1.26;149.7;5.51;155.3;26.47;4.79
0;21.82;26.42;16.13;63.05;88.6;41.72;1.62;218.9;6.54;202.8;29;5.54
0;22.17;28;16.21;74.9;86.8;56.58;0.99;169.2;4.29;144.7;23.58;4.54
0;25.03;28.75;21.18;71.6;82.8;52.41;1.46;161.9;6.07;180.9;27.62;5.62
0;23.99;28.28;18.31;71.4;90.3;39.29;0.96;159;5.04;138.9;26.98;5.23
0;24.47;27.74;19.65;72.4;87.4;46.05;1.11;146.2;5.1;114.8;20.7;4.41
0;24.59;29.35;19.99;79;93.6;49.06;1.29;170.2;5.2;147.2;24.98;5.13
0;25.95;30.03;22.28;79;90.3;58.88;1.18;162.3;5.83;167;27.81;5.61
0;26.57;32.52;22.15;56.82;78.3;30.23;1.25;172.3;5.38;163.7;28.91;6.3
0;25.05;29.43;19.01;68.04;92.3;36.87;1.23;169.2;5.14;162.8;28.31;5.7
0;24.89;30.1;19.68;68.41;85.3;48.44;1.49;161.6;6.65;145.9;29.16;5.94
0;23.03;28.87;16.08;75.3;87.9;59.4;0.95;166.2;5.11;151;25.32;4.68
0;26.91;31.56;23.2;62.32;78.3;45.29;0.91;55.51;6.82;64.12;13.56;3.52
0;27.2;32.45;21.39;45.39;60.18;14.83;1.06;170.5;4.81;190.7;21.02;5.03
0;25.04;28.95;21.53;60.22;73;45.69;0.92;66.69;5.42;116.3;23.46;4.75
0;27.01;31.63;23.34;75.1;94.4;44.38;1.5;173.2;5.34;148;21.46;4.96
0;30;37.99;25.96;69.73;92.4;23.53;1.52;189.7;6.94;194;21.1;6.01
0;25.44;30.83;20.08;67.15;82.2;48.47;1.3;64.31;7.01;93.5;22.5;4.86
5.4;24.38;27.56;22.09;73.5;93;56.75;1.61;99.8;8.97;100.4;17.32;3.87
0;26.98;31.17;21.95;73.3;84;57.92;1.98;102.6;7.8;86.7;25.92;5.61
1;22.45;28.35;18.16;71;87.3;43.01;0.84;207.6;7.64;232.7;11.58;2.75
0;23.5;28.69;18.91;62.67;76;43.62;0.59;47.73;4.19;127.7;14.86;3.02
0;22.81;28.41;17.44;61.47;80.1;32.99;0.62;40.18;4.79;147.1;22.5;3.9
0;23.55;29.57;17.51;56.06;76.3;23.98;1.23;133.5;5.53;172.2;22.75;4.61
0;22.26;26.75;17.99;80.9;93.6;62.05;0.87;174.4;4.73;181.3;16.73;3.13
0;25.89;29.74;22.62;72.8;85.5;56.98;1.16;198.6;6.07;147.7;20.44;4.16
0;23.25;26.42;19.87;87.4;100;68.82;0.91;183;4.79;164.6;21.39;3.74
0;25.05;28.95;20.61;81.9;92.7;64.77;0.86;161.7;5.41;154.6;20.94;3.91
0;23.15;30.59;18.4;49.78;79.3;16.32;1.49;232.8;9.01;211;24.42;5.24
0;24.37;29.31;20.14;79.5;100;53.9;1.58;51.67;8.29;85;17.68;3.77
0;11.1;19.24;1.94;71.6;91;44.59;0.98;260;5.89;231.4;10.88;1.28
4.6;4.25;11.52;-1.43;84.7;96.9;56.77;0.35;33.3;2.61;327.2;4.43;0.62
0;8.61;16.76;1.62;74.9;94.1;45.45;0.63;313.7;4.54;317.1;9.54;0.96
0;15.54;21.78;10.13;48.36;63.79;33.35;1.04;253.5;6.32;239.8;10.78;1.66
0;10.72;16.02;6.12;73;90.4;55.28;0.68;24.91;3.9;93.6;4.93;0.91
0;11.29;19.73;4.12;49.8;73.8;19.02;0.82;296.4;3.22;166.7;10.53;1.41
0;14.77;22.75;6.74;65.18;87.2;48.47;1.07;275.4;5.75;277.4;10.46;1.49
0;13.46;17.46;10.64;43.77;54;33.77;1.53;279.8;8.58;266;12.13;1.91
0.6;19.87;21.58;17.69;78.8;86.5;72.1;1.44;48.06;7.41;63.67;5.93;1.59
0;20.83;25.33;16.84;79.3;91.6;58.35;0.62;189.5;3.66;141.7;14.56;2.36
0;17.6;24.2;12.68;61.03;80.3;29.16;0.69;48.61;5.03;143.6;14.36;2.36
0;20.21;27.41;13.42;54.09;81.9;20.91;0.96;345.4;4.37;129.9;18.37;3.11
2;23.33;29.44;18.59;68.64;97.4;44.72;0.97;234.7;5.16;213.7;13.04;2.69
4;21.14;25.09;17.19;73.9;97.2;52.46;0.56;347.8;5.47;209.9;6.28;1.53
0;21.96;29.25;15.86;71.5;96.5;45.82;0.72;265.4;4.41;277.6;15.8;2.73
0;19.52;24.22;14.92;84.3;95.3;65.44;0.75;204.4;4.48;160.8;15.7;2.38
0.2;20.66;25.23;16.47;85.2;96;66.64;1.08;353.4;5.62;220.6;13;2.28
0.2;7.5;16.41;-2.52;85.9;99.7;54.34;0.44;290;3.44;169.2;9.12;0.95
0;14.52;20.03;9.4;64.81;81;41.11;0.83;309;4.18;143.7;13.49;1.59
0;13.66;19.58;7.65;56.95;80.5;25.11;1.3;263.1;7.04;165.6;13.64;2.01
0;14.63;21.24;9.33;80.8;94.9;49.97;0.58;338.7;3.97;172.4;12.62;1.4
11.8;11.26;14.1;9.33;92.3;100;63.25;0.49;287.6;3.23;313.5;1.53;0.71
2.2;12.81;17.72;8.48;77.5;96.2;60.28;1.12;274.4;7.48;240.3;6.99;1.22
0.2;15.74;21.48;10.96;88.3;100;69.34;0.64;354.2;4.02;182.1;12.45;1.39
0;14.62;21.77;8.63;60.01;81.2;32.61;0.69;298.6;4.89;28.97;13.66;1.58
0;15.28;21.35;11.04;77.6;96.1;50.45;0.9;307.3;4.7;149.1;13.23;1.62
0;10.11;15.82;5.3;46.54;69.34;28.18;0.93;241.7;4.96;190;11.03;1.19
0;11.78;17.97;7.72;80.5;94.2;52.08;0.66;327.8;3.72;166.1;9.57;0.94
0.2;11.56;18.7;7.38;75.9;90.8;37.54;0.48;10.52;2.28;119.3;9.4;0.89
0;13.1;19.24;8.33;67.19;87.9;43.71;0.52;331.2;3.7;226.1;8.98;0.93
0;11;19.6;3.24;65.32;92;27.18;0.88;331.8;4.95;229.4;11.17;1.26
0.1;14.41;19.56;11.97;79.5;94;60.32;0.84;65.4;5.53;89.6;9.06;1.06
0.3;10.14;15.04;5.92;90.2;99.5;66.64;0.71;1.16;4.18;180.6;9.78;0.78
1.6;13.45;19.41;5.67;61.96;81.6;37.7;2.45;269;12.48;220;2.84;2.24
0.4;11.87;17.6;6.2;94.8;100;76.9;0.83;349.6;4.38;151.9;9.65;0.82
0;12.09;16.62;7.99;58.79;74.6;41.42;0.57;35.86;4.52;45.64;10.06;1.4
0;12.87;18.29;6.52;56.44;77.9;33.95;1.4;283.8;8.26;171.3;15.94;2.22
0.2;9.36;13.01;3.16;61.75;89.7;31.96;0.69;98.3;3.91;141.6;10.12;1.33
0.2;7.92;13.67;2.22;81.5;93.1;59.15;0.87;322.7;4.31;184.4;14.19;1.38
0;7.02;13.81;2.02;49.09;73;18.9;0.8;10.19;4.89;137.9;15.16;1.63
0;11;16.99;6.06;79.2;92;55.9;0.5;20.06;4.2;176.1;10.22;1.26
0;21.09;25.63;16.85;49.14;79.5;32.68;1.21;264.4;8.07;338.7;10.31;2.42
0;12.54;18.13;9.7;78.7;92.7;57.95;0.59;41.8;5.42;79.4;7.9;1.24
0;11.96;19.14;2.85;50.2;72.8;29.4;1.27;265.8;6.66;333.3;14.77;2.18
0;18.63;25.52;13.75;52;70.9;28.9;1.31;214.6;6.22;228.3;19.5;3.64
0.2;8.51;16;0.66;83.7;96.5;56.41;0.79;243;4.23;172.1;20.24;2.2
0.2;8.78;13.2;2.9;73.9;88.2;50.97;0.69;45.49;4.41;151;18.6;2.05
14;10.06;11.2;8.72;91;95.9;82.9;0.34;24.32;2.67;241.3;1.25;0.62
0;10.38;15.95;4.24;75.7;91;49.02;0.95;241.8;4.57;172.8;19.46;2.35
0;13.02;20.65;5.39;70;92.1;39.15;0.93;260.1;4.6;190.2;20.48;2.75
0;11.86;19.87;5.33;47.49;72.9;19.91;1;319.5;5.78;227.4;20.49;2.92
0;16.35;21.62;11.04;63.15;95.2;35.94;1.09;245.1;5.16;162.1;18.82;2.91
0;16.51;22.83;9.97;46.5;75;25.85;2.08;269.9;11.1;245.7;20.07;3.94
0;16.96;21.85;12.81;37.87;65.78;19.22;1.39;239.1;6.14;190.9;19.9;4
0;15.12;19.97;10.8;35.18;50.13;20.98;1.43;266;6.12;226.5;24.13;4.22
0;13.33;19.24;8.12;67.74;86.3;39.43;0.72;101;4.19;150.2;17.37;2.75
0;17.26;22.65;13.09;68.03;86.8;40.75;0.84;87.4;5.67;56.89;19.98;3.38
0;17.77;21.39;12.09;55.11;80.3;33.82;1.59;209.8;6.12;206.3;23.93;4.17
5.4;13.29;15.31;10.89;90;98.6;78.4;0.5;223.4;4.25;242.8;4.03;1.02
0;17.25;23.29;11.03;58.01;87;34.97;1.67;224.6;9.04;187.4;25.72;4.44
0;14.67;20.07;9.09;74.8;91.7;46.43;1.15;210.7;5.87;201.7;24.9;3.65
