precipitacion;temp_med;temp_max;temp_min;humedad_med;humedad_max;humedad_min;vel_viento_med;dir_viento;vel_viento_max;dir_viento_racha_max;Rs;ETo
0.00;18.31;26.37;10.72;33.60;59.73;14.60;2.52;168.40;8.20;128.80;28.62;6.52
0.00;18.09;22.14;9.96;44.22;82.20;21.50;4.03;217.10;10.94;224.50;23.07;5.65
0.00;13.36;17.51;8.63;53.28;85.10;35.93;2.37;200.20;6.30;231.90;10.30;2.96
2.42;12.28;19.38;7.73;61.70;89.20;29.56;4.83;207.50;13.47;190.80;21.71;4.95
0.00;11.58;17.57;6.87;60.10;80.20;34.64;3.65;228.80;9.84;250.20;20.75;4.27
0.00;13.54;20.11;5.79;52.66;88.80;26.03;2.53;241.10;9.03;304.80;24.64;4.69
0.00;15.12;22.07;5.59;40.18;66.47;22.92;1.43;256.70;5.73;258.10;25.79;4.67
0.00;15.75;22.14;8.56;41.67;75.50;24.95;2.25;222.20;7.87;222.10;26.27;5.18
0.00;14.71;22.33;3.77;34.52;66.81;14.54;1.55;332.50;8.12;264.30;32.32;5.44
0.00;16.97;23.41;10.92;38.14;70.20;17.44;1.86;228.20;8.24;241.70;24.76;5.20
0.61;15.42;21.20;8.42;57.90;93.10;30.03;2.10;281.70;7.85;287.80;15.78;3.75
0.00;16.27;24.41;5.47;50.35;83.10;27.78;1.76;277.20;6.38;266.70;28.03;5.22
0.00;17.37;24.49;8.96;48.74;83.10;27.10;1.82;353.90;6.08;30.17;24.00;4.93
0.00;15.66;22.13;9.97;43.65;79.80;21.16;2.99;6.15;7.68;10.47;28.49;5.81
0.20;16.75;24.28;8.28;52.15;90.10;24.74;1.77;357.30;6.05;9.02;28.35;5.31
0.00;18.54;26.50;6.67;39.93;78.20;19.80;1.62;338.10;6.44;326.80;32.49;6.02
0.00;20.67;29.38;8.96;34.68;64.54;17.36;1.71;243.60;7.35;270.10;31.45;6.46
0.00;20.86;28.24;11.26;38.51;59.73;24.05;2.17;246.40;7.21;227.30;30.88;6.62
0.00;20.48;27.92;10.58;35.22;67.85;15.55;2.24;197.40;8.89;201.20;30.13;6.63
0.00;23.23;30.27;14.20;33.34;53.39;21.76;2.70;200.10;9.76;224.90;23.92;6.77
0.00;20.19;27.77;12.87;48.36;75.30;23.24;2.12;237.90;7.84;221.10;32.01;6.60
0.00;21.17;30.06;9.97;42.17;73.40;17.56;1.66;227.00;6.92;182.80;32.19;6.59
0.00;21.31;30.53;12.46;38.09;57.88;17.23;1.85;266.20;7.06;223.30;30.98;6.84
0.00;20.80;28.51;11.46;38.70;60.27;25.14;1.27;335.60;5.66;333.40;24.68;5.23
7.47;21.38;31.87;14.95;54.03;89.90;20.53;2.15;130.50;8.67;179.20;21.47;6.06
0.00;24.42;32.80;14.27;41.53;82.30;15.26;1.77;72.60;8.19;83.50;31.36;7.05
0.00;26.08;33.74;19.19;31.88;51.21;14.32;1.74;9.79;7.72;343.40;29.99;7.26
0.00;25.92;33.81;15.83;28.92;59.82;14.99;2.30;346.80;7.11;300.90;31.73;7.90
0.00;21.58;29.19;13.21;31.98;57.27;13.99;3.44;24.95;7.72;10.38;32.83;8.26
0.00;19.53;26.29;11.51;33.26;63.94;17.03;2.57;20.22;7.58;97.40;32.32;6.90
0.00;20.79;28.44;12.80;39.28;74.90;19.93;1.55;47.64;6.94;115.70;31.90;6.33
0.00;22.56;31.06;11.26;31.95;53.76;17.09;1.49;280.70;7.34;229.80;30.30;6.44
0.00;24.17;31.60;16.10;40.51;69.97;26.07;1.77;154.10;6.80;132.00;26.26;6.25
0.00;23.96;30.05;16.23;43.03;63.61;26.21;1.80;188.30;6.65;127.40;25.46;6.04
0.00;22.12;28.24;16.29;36.86;52.78;20.95;1.83;245.10;6.40;251.50;31.15;6.68
0.00;21.45;29.79;12.46;40.68;68.10;18.10;1.53;190.40;6.32;207.30;26.68;5.91
0.00;21.70;28.91;12.12;38.56;68.44;17.16;2.14;190.20;8.51;215.90;28.21;6.51
0.61;16.94;22.26;13.74;66.30;84.70;42.25;1.89;286.80;6.62;171.90;15.54;3.66
3.43;19.97;27.23;14.07;52.76;87.90;22.09;1.97;299.20;5.96;300.40;27.16;5.88
0.20;21.34;28.50;15.42;56.23;91.90;26.22;1.30;255.30;6.43;276.00;26.92;5.48
0.00;22.95;31.19;12.12;39.00;85.20;19.19;1.90;211.30;7.87;231.80;31.67;6.87
0.00;23.25;30.19;13.68;32.11;61.28;17.56;3.39;238.10;12.91;224.00;32.28;8.16
0.00;20.90;27.91;14.54;36.05;67.24;14.60;1.91;321.00;6.31;290.90;32.31;6.75
0.00;21.93;30.52;9.77;23.19;50.45;8.85;1.67;231.70;7.33;253.00;32.74;6.84
0.00;21.09;26.63;13.55;37.44;53.31;23.38;2.90;233.10;9.22;208.70;26.65;6.62
0.00;19.54;26.29;10.25;44.17;72.90;22.10;2.25;189.70;7.71;80.60;31.09;6.36
3.03;17.09;21.88;12.80;75.00;92.30;49.84;2.56;49.41;8.17;247.20;14.51;3.46
0.20;20.11;29.04;8.76;53.25;96.80;20.61;1.60;291.30;7.32;343.00;31.01;6.14
0.00;23.84;31.33;13.88;39.19;70.90;23.10;1.86;215.40;6.95;252.00;28.70;6.55
0.00;20.84;26.63;13.73;49.51;74.80;33.58;2.51;242.20;8.32;293.70;26.51;5.89
0.00;20.88;27.23;14.20;50.39;88.90;20.81;1.86;305.70;7.00;289.80;29.10;6.02
0.00;21.91;30.31;11.26;35.17;63.99;20.06;1.32;3.18;7.98;313.00;31.99;6.30
0.00;22.58;29.64;12.72;38.03;60.90;19.05;2.41;16.81;7.43;6.43;31.31;7.15
0.00;20.23;28.16;11.11;32.86;59.77;12.77;2.10;354.40;6.32;335.60;32.18;6.85
0.00;21.20;29.58;12.67;28.44;51.58;12.30;1.84;13.11;7.11;17.97;32.44;6.91
0.00;23.40;31.52;11.72;31.46;58.89;11.62;1.63;344.70;5.62;303.40;32.04;6.80
0.00;24.89;33.53;13.14;31.69;67.47;15.40;1.61;259.90;7.57;298.30;30.96;6.88
0.00;27.13;36.15;16.10;26.05;49.33;13.77;1.18;12.11;6.09;244.10;31.10;6.73
0.00;27.49;36.36;19.33;37.49;68.59;14.86;2.04;107.60;7.80;124.90;30.06;7.82
0.00;28.85;38.37;19.72;28.00;67.23;7.90;2.03;158.10;6.79;144.70;30.91;8.29
0.00;29.29;38.37;19.25;25.36;48.16;9.04;1.96;178.80;7.24;289.40;30.37;8.10
0.00;28.84;35.49;20.86;25.95;40.24;15.87;3.34;207.10;8.98;215.70;28.28;9.13
0.00;19.99;24.69;15.15;48.86;64.99;33.80;2.21;240.80;7.42;241.90;16.74;4.57
0.00;19.88;26.29;13.61;46.51;76.40;25.75;2.06;302.00;9.14;348.80;30.47;6.12
0.00;22.30;30.79;12.01;35.37;65.68;19.05;1.07;60.86;7.58;279.20;31.10;5.95
0.00;25.85;34.27;15.22;26.50;48.86;13.98;1.44;215.00;5.61;282.00;30.89;6.78
0.00;27.81;36.95;16.03;24.36;43.91;12.76;1.54;271.00;6.78;260.10;30.69;7.19
0.00;27.52;36.02;17.58;26.55;43.71;13.30;1.52;255.00;6.71;299.80;28.07;6.82
0.00;25.95;34.27;16.10;24.67;48.52;10.53;1.33;183.80;6.72;249.90;28.92;6.43
0.00;26.77;36.02;15.09;23.68;54.75;8.37;1.42;187.80;6.99;210.80;30.11;6.82
0.00;27.71;36.09;17.18;26.21;38.97;16.07;1.33;288.40;5.47;276.40;29.09;6.62
0.00;28.39;35.08;18.92;27.09;45.26;13.91;2.47;268.40;8.30;254.40;27.85;7.84
0.00;24.04;30.24;17.84;35.30;61.22;15.34;2.52;24.37;6.58;16.90;29.71;7.30
0.00;24.30;33.13;15.35;34.58;54.54;20.87;1.63;10.84;5.93;294.30;29.40;6.63
0.00;26.71;35.08;15.49;30.62;55.08;17.02;1.51;223.80;6.55;282.90;28.27;6.57
0.00;22.92;28.17;15.56;39.99;51.89;26.55;2.45;217.60;8.07;243.50;29.60;6.68
0.00;20.82;27.23;14.27;47.16;66.73;28.99;2.02;257.20;7.85;253.40;24.25;5.50
0.00;22.36;30.17;12.94;45.63;77.30;24.58;1.31;262.80;11.51;282.60;28.23;5.65
0.00;24.72;33.06;15.56;35.77;61.44;16.41;1.52;235.80;7.15;299.30;29.11;6.43
0.00;24.98;33.33;14.90;30.43;50.57;15.06;1.24;274.00;5.67;268.00;29.19;6.11
0.00;26.54;34.68;16.98;26.27;46.01;9.32;1.66;299.00;7.38;262.20;29.41;6.87
0.00;26.91;35.48;16.98;29.53;57.79;13.50;1.47;212.10;8.65;205.70;28.99;6.62
0.00;27.16;34.68;18.58;26.28;45.93;12.15;2.29;211.90;7.90;227.00;27.78;7.53
0.00;25.72;33.60;16.64;31.57;58.47;13.57;2.29;212.40;16.08;192.90;26.93;7.15
0.00;25.77;33.87;16.03;32.38;61.92;9.05;2.00;225.30;7.59;285.10;28.82;7.05
0.00;25.56;33.73;16.17;36.23;64.15;16.75;1.40;236.70;6.75;224.60;28.15;6.17
0.00;26.42;34.41;16.98;31.34;54.94;15.19;2.15;271.80;7.93;269.40;28.18;7.18
0.00;23.19;28.44;16.03;39.94;70.40;20.02;2.25;335.80;8.05;268.60;25.41;5.99
0.00;21.58;29.96;11.45;36.05;52.87;22.83;1.50;19.32;7.26;310.10;27.08;5.62
0.00;22.73;31.65;12.39;31.66;63.96;15.13;1.17;37.40;8.46;322.50;27.01;5.44
0.00;23.40;31.12;14.88;37.24;64.51;22.82;1.84;19.29;8.78;119.00;25.64;5.94
0.00;25.15;33.53;17.37;46.92;78.20;20.46;3.35;122.50;9.10;113.30;27.54;7.81
0.00;25.71;33.41;19.24;43.46;73.20;21.54;3.31;189.50;8.11;232.30;20.90;7.14
0.00;24.92;32.46;16.56;27.96;49.60;11.01;2.02;225.40;7.39;269.90;27.12;6.66
0.00;23.44;31.92;14.00;25.74;47.72;12.16;1.86;234.10;8.08;259.30;27.38;6.36
0.00;23.25;31.18;12.86;27.25;45.83;14.80;1.93;202.70;7.31;242.60;27.27;6.25
0.00;22.39;29.98;13.41;33.79;48.93;18.57;1.95;257.90;7.80;289.80;25.02;5.89
0.00;22.64;30.91;13.21;37.23;65.66;20.33;1.13;66.83;4.68;155.10;23.56;4.87
0.00;24.31;32.92;14.27;32.26;79.20;14.85;1.23;98.00;5.55;333.80;26.70;5.49
0.00;26.14;35.07;16.10;22.98;36.68;12.15;1.42;197.20;6.97;196.90;26.55;5.97
0.00;25.93;34.47;14.75;26.58;43.75;14.52;1.95;298.90;8.26;272.60;25.80;6.49
0.00;25.99;34.60;15.83;34.38;66.99;12.49;1.30;309.20;6.21;339.90;26.18;5.67
0.00;26.44;35.55;16.91;24.05;45.14;8.44;1.57;201.90;7.03;279.00;25.28;6.11
0.00;25.89;33.80;16.50;31.77;51.08;19.38;1.21;223.80;7.45;207.40;26.05;5.45
0.00;26.32;33.74;19.31;46.54;84.30;19.25;2.33;112.80;6.82;113.90;20.96;6.06
0.00;25.93;34.06;17.16;46.18;81.00;20.93;0.97;23.38;4.85;346.20;23.71;4.90
0.00;26.34;35.21;16.91;37.16;67.33;18.03;0.92;135.30;4.94;189.40;24.13;4.95
0.00;26.66;37.95;16.78;30.29;46.74;12.89;1.97;136.90;11.35;267.70;21.94;6.69
0.00;26.69;35.01;20.53;34.37;57.82;16.14;1.92;248.20;7.09;263.40;24.76;6.44
0.00;23.43;31.92;14.02;44.04;72.60;21.48;1.44;241.30;6.58;266.80;24.92;5.24
0.00;24.26;32.65;14.61;33.98;57.86;15.94;1.37;209.40;6.12;253.60;24.75;5.25
0.00;23.46;30.44;15.83;40.98;60.14;23.91;1.47;290.20;6.99;249.80;19.43;4.61
0.00;21.22;28.64;14.75;57.25;84.90;30.13;1.66;222.80;10.31;288.20;18.72;4.31
0.00;22.04;30.03;13.05;55.91;90.90;24.66;1.43;168.90;6.01;144.80;21.89;4.56
