"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;20.14;29.63;9.64;50.91;96.7;15.5;2.72;32.5;8.33;67.37;30.85;7.14
0;16.85;26.02;6.38;51.87;94.7;20.85;3.07;38.61;8.14;31.5;30.99;6.55
0;14.71;22.96;3.1;53.2;92.7;24.6;2.61;38.88;7.79;51.92;31.05;5.72
0;16.59;26.15;4.04;52.18;95.4;18.31;1.42;13.66;5.85;352.9;31.21;5.64
0;17.62;28.03;5.1;50.24;96.3;10.83;1.07;350.4;5.68;294.5;31.26;5.63
0;20.52;30.23;7.17;51.57;92.2;24.66;1.68;214.7;7.02;153.2;25.68;5.7
1.57;19.18;27.69;9.04;49.76;88.3;21.92;2.23;211.3;7.6;120.2;27.17;6.02
0;17.93;26.49;8.64;50.81;87;23.25;1.99;255.9;6.94;297.6;29.08;5.88
0;18.36;27.56;8.77;52.08;84.4;19.04;1.77;219.3;6.94;182;27.72;5.82
12.74;17.6;25.03;11.64;71.5;98.1;30.54;1.63;256.4;6.57;285.5;26.3;5.06
5.68;15.22;19.69;10.97;75.1;94.8;47.99;2.21;138.2;8.47;52.12;19.82;3.73
4.12;16.9;24.09;8.17;66.49;99.2;30.68;1.32;299.9;7.15;255.9;28.19;4.98
0;19.26;28.16;9.97;55.46;93.3;16.64;2.35;250.2;7.79;269.8;31.53;6.71
0;17.34;25.91;8.9;65.93;94.3;32.49;3.16;264;9.07;295.8;24.72;5.63
0;15.12;22.96;7.37;57.4;90.7;20.79;1.53;307.1;5.16;310.7;30.71;5.32
0;17.71;27.29;6.91;51.61;93.9;18.78;1.99;258.5;6.47;300.1;31.67;6.26
0;16.91;24.17;11.17;58.85;85.4;33.09;2.84;272.6;8.16;288.1;23.31;5.22
0;17.06;25.55;9.04;61.18;92.8;28.33;1.69;317.2;6.84;5.22;30.27;5.57
1.57;15.57;23.37;10.03;68.08;88.8;36.76;2.57;338.5;7.5;36.92;17.74;4.3
18.82;14.19;22.9;8.6;83.5;97.5;46.06;1.51;335.7;9.29;123.2;15.27;3.25
0;17.8;26.56;8.9;67.26;98.9;30.94;1.9;264.6;7.33;280.9;31.01;5.82
0;15.79;26.49;3.37;59.45;96.5;26.19;1.92;33.61;6.46;31.51;31.36;5.83
0;20.66;29.36;11.04;58.33;96.1;21.72;2.27;247.2;6.93;272;28.57;6.4
4.31;16.75;22.5;12.64;77.7;96.5;49;2.64;270.9;7.76;281;16.97;3.76
0;15.51;22.23;9.97;68.6;96.7;34.16;1.77;298.7;5.97;351.5;27.31;4.82
0;15.76;23.43;7.44;58.58;96.2;26.6;3.03;32.14;8.33;16.33;31.4;5.93
0;14.59;24.43;4.44;57;96.6;23.66;2.03;34.48;7.69;20.59;31.68;5.69
0;17.96;27.29;7.37;56.94;95.9;23.86;1.51;28.88;6.05;331.1;31.02;5.77
0;21.26;31.3;10.64;54.67;94.5;20.65;1.25;9.65;5.38;323.5;30.62;6.08
0;24.16;34.3;11.17;44.64;89;15.44;1.51;240.6;6.15;284.5;30.46;6.72
3.92;16.43;22.97;11.84;69.59;94.4;37.83;2.77;239.5;10.55;298.3;15.92;4.04
0;24.81;34.64;13.64;36.32;78.6;10.76;2.3;227.5;8.47;244.8;30.21;7.73
0;22.83;33.17;9.64;44.14;91.6;14.1;2;241.1;6.81;260.6;28.59;6.75
0;22.38;31.77;12.64;40.2;81.7;17.24;2.56;242.5;8.98;219.4;21.8;6.47
0;16.03;23.77;10.3;68.99;95.5;34.69;2.39;282.9;6.72;271.7;22.89;4.73
0;17.74;27.36;7.37;61.28;96.9;24.92;1.15;359.9;4.84;51.82;30.4;5.39
0;20.06;30.9;8.5;51.97;93.7;15.9;1.18;324.4;5.12;346.2;30.32;5.86
0;22.8;32.97;9.37;44.27;90.9;16.57;1.43;301.5;5.76;348.7;29.7;6.29
0;23.11;31.5;14.97;51.72;91.3;18.64;2.2;273.1;6.81;307.4;28.08;6.68
0;22.56;32.1;13.11;54.43;95.1;21.72;1.57;286.7;5.35;15.66;28.46;6.16
0;23.09;33.69;11.91;49.91;91.2;19.24;1.29;276.6;5.03;333.5;28.94;6.14
0;23.6;33.7;12.78;51.35;93.5;16.97;1.25;296.2;5.16;333.4;28.45;6.06
0.98;23.06;35.23;12.18;46.84;74.8;16.1;1.96;116;13.72;287.9;22.2;6.08
0;21.77;30.56;12.24;51.33;86.9;23.92;2.35;342;8.07;73;28.14;6.5
0;18.38;25.95;11.3;53.33;86.1;25.73;2.85;46.18;9;57.24;29.78;6.21
0;2.78;12.96;-3.44;74.7;98.7;36.98;1.1;173.9;3.09;354.5;8.93;0.89
0;18.77;29.5;6.91;52.89;97;16.04;1.13;18.95;4.64;1.04;29.81;5.51
0;17.44;24.7;10.9;66.11;89.9;39.1;2.96;269.7;7.33;267.7;22.21;4.89
0;21.31;28.36;12.97;50.72;85.7;24.46;3.29;271.2;9.41;300.7;27.86;6.67
0.2;19.92;29.43;11.31;54.77;84.9;21.72;1.95;208.2;9.41;250.9;18.62;4.69
0;19.34;27.76;9.97;62.64;98;30;1.58;263.9;7.13;302.9;27.66;5.32
0;19.7;28.83;10.1;54.94;92.9;22.79;1.62;283.2;6.01;322.2;27.79;5.59
0;20;29.16;12.91;53.32;77.1;23.25;1.72;280.2;7.56;354.2;28.3;5.89
0;21.74;30.36;12.84;51.73;86.1;22.72;2.04;284.6;6.16;293.6;28.14;6.21
0;22.37;31.57;13.97;54.07;84.4;23.99;1.63;274.6;5.66;279.9;28.18;6.04
0;21.77;30.23;14.57;58.47;86.9;24.66;2.35;275.4;7.27;288.6;25.61;6.12
0;21.44;30.5;13.7;57.47;92.5;24.19;2.18;260.8;7.61;268.9;23.25;5.73
0.59;16.65;22.96;8.78;55.14;95.6;22.12;2.39;322.6;6.78;311.6;27.95;5.21
0;20.84;30.03;11.97;57.88;94;26.93;2.08;273.4;6.93;302.3;27.72;5.97
0;20.75;28.69;10.37;52.25;82.8;30.34;2.97;273.3;8.48;323.7;25.96;6.08
0;20.58;29.63;12.71;60.79;94.8;26.39;1.28;287.9;5.18;330.9;27.3;5.3
0;15.48;25.82;4.5;55.77;95.4;17.38;1.36;327.3;5.67;310.4;27.92;4.92
0;17.4;28.29;5.31;45.45;87.1;13.03;1.45;340.4;5.52;329.8;27.82;5.33
0;16.04;26.49;5.24;56.93;96.5;15.51;1.74;28.74;5.65;60.86;27.65;5.28
0;19.73;31.17;5.24;49.62;90.9;19.98;1.43;342.6;5.28;19.26;27.24;5.47
0;24;33.44;14.04;42.88;80.7;21.45;2.44;244.9;8.87;244;21.64;6.25
0;19.1;27.5;9.11;51.14;93.8;23.92;1.55;280.5;5.64;323;25.05;4.89
0;19.3;29.7;8.85;56.88;97.4;17.44;1.34;294.3;5.68;326.8;26.73;5.21
0;18.56;27.09;9.57;49.94;83.8;21.05;1.63;279.1;6.9;334.3;26.33;5.13
0;21.52;32.23;12.77;58.8;95.8;16.51;1.64;243.7;7.99;309.5;25.04;5.58
0.59;22.69;31.43;14.51;56.78;94.2;20.58;2.1;259.6;6.62;274.6;23.35;5.56
0;18.34;24.7;9.77;54.61;83.8;29.74;1.97;301.8;5.75;341.8;18.63;4.21
0;16.89;28.03;5.84;60.33;97.4;22.52;1.27;282.8;5.42;341.2;25.98;4.74
0;19.33;30.97;8.04;45.04;86.2;15.24;1.55;260.6;6.25;293.4;26.21;5.49
0;21.9;33.77;9.04;35.68;75.5;10.36;2.11;236.9;7.13;278.3;26.12;6.58
0;21.36;30.1;12.04;60.7;90.6;34.55;2.86;272.7;8.51;280.8;24.73;5.79
0;21.39;31.7;9.57;48.31;85.8;14.63;1.9;278.1;6.85;313.5;24.66;5.73
0;20.23;28.63;11.31;57.67;90.7;31.61;1.4;329.8;6.78;27.71;24.47;4.69
0;19.5;29.17;10.04;63.45;95.2;30.88;1.37;327.3;4.98;340.6;19.07;4.12
0;20.65;30.96;9.97;57.76;95.5;23.59;1.28;338.7;5.46;21.25;24.39;4.83
0;21.32;32.49;10.38;52.17;90.1;20.31;1.11;307.9;4.69;324.3;24.32;4.82
0.59;11.38;17.17;5.37;69.54;96.9;41.46;2.87;278.1;8.64;316.2;22.86;3.76
0;21.02;29.56;12.57;53.83;90.4;23.05;2.33;241;6.43;279.9;21.51;5.24
0;19.47;28.23;11.18;62.85;96.8;22.52;1.6;267.3;6.35;306.7;23.74;4.71
0;20.58;30.43;10.64;54.68;92.5;20.78;1.5;250.6;5.23;321.7;23.61;4.86
0.59;17.42;25.31;11.17;74.8;95.5;40.37;2.18;222.8;9.56;235.5;14.63;3.56
