precipitacion;temp_med;temp_max;temp_min;humedad_med;humedad_max;humedad_min;vel_viento_med;dir_viento;vel_viento_max;dir_viento_racha_max;Rs;ETo
0.00;23.60;29.90;17.60;70.00;99.00;43.00;1.90;295.00;6.70;64.00;17.40;3.69
0.00;23.70;28.40;17.50;72.00;98.00;44.00;2.40;235.00;8.20;129.00;25.80;5.01
0.00;23.80;28.20;19.20;80.00;100.00;56.00;2.30;173.00;7.30;121.00;23.50;4.46
0.00;25.00;31.60;17.60;77.00;100.00;49.00;3.40;194.00;11.90;195.00;25.80;5.33
0.70;22.40;27.60;17.70;88.00;100.00;54.00;2.90;119.00;10.90;97.00;19.50;3.42
0.00;23.50;27.60;19.10;92.00;100.00;72.00;2.50;85.00;8.10;87.00;24.10;4.10
0.00;25.00;31.30;18.30;67.00;100.00;44.00;2.90;326.00;9.40;49.00;25.00;5.32
0.00;23.10;26.60;19.10;68.00;94.00;47.00;2.60;142.00;8.10;125.00;24.30;4.59
3.50;21.10;24.80;15.10;64.00;99.00;43.00;2.60;342.00;13.40;341.00;8.80;2.31
0.00;21.70;26.90;18.30;59.00;89.00;36.00;2.90;299.00;9.60;355.00;24.50;4.65
0.00;21.50;25.60;17.60;64.00;89.00;39.00;1.70;307.00;6.20;9.00;15.80;3.27
0.00;22.00;26.60;18.80;49.00;67.00;33.00;3.80;336.00;12.30;353.00;20.70;4.57
0.00;21.20;26.10;14.90;68.00;100.00;41.00;2.80;263.00;10.20;71.00;25.00;4.51
0.00;21.60;29.80;13.00;83.00;100.00;58.00;2.60;173.00;9.20;72.00;22.30;3.99
3.20;22.60;28.40;17.10;74.00;99.00;45.00;2.60;342.00;8.50;45.00;21.50;4.29
0.40;21.30;25.40;17.80;70.00;93.00;51.00;1.80;329.00;5.80;330.00;15.00;2.97
0.90;20.10;24.30;16.80;72.00;95.00;46.00;2.20;213.00;7.90;105.00;16.30;3.29
40.10;16.80;19.70;14.60;97.00;100.00;83.00;1.20;289.00;5.90;325.00;4.50;0.88
0.10;19.50;23.80;13.80;75.00;100.00;55.00;1.50;301.00;5.20;343.00;13.90;2.63
0.00;20.50;24.10;17.00;78.00;99.00;59.00;2.00;269.00;6.00;133.00;17.30;3.17
0.00;20.50;26.70;14.80;90.00;100.00;64.00;2.00;189.00;7.20;69.00;21.20;3.41
0.00;21.70;28.00;16.30;88.00;100.00;56.00;1.80;93.00;6.20;129.00;23.90;4.13
0.00;22.50;29.30;17.40;85.00;100.00;55.00;1.50;176.00;5.50;32.00;16.50;3.25
0.00;21.40;26.10;15.10;86.00;100.00;62.00;2.20;201.00;9.00;115.00;20.50;3.62
3.80;21.80;28.10;17.90;87.00;100.00;59.00;1.80;281.00;6.60;75.00;11.80;2.29
0.50;22.40;28.20;17.50;76.00;100.00;45.00;1.70;233.00;7.20;94.00;16.30;3.31
0.00;22.20;27.00;17.20;80.00;99.00;61.00;2.00;234.00;7.60;119.00;20.40;3.75
