"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;11.3;19.9;5.8;52.93;83.3;23.41;0.94;260.6;4.22;145.6;12.17;1.61
0.6;14.89;17.85;12.66;67.48;85.1;53.2;2;271.5;7.63;256;3.49;1.63
0.4;9.2;13.04;5.87;46.11;88.7;25.52;1.96;295;7.78;1.8;9.57;1.67
1.1;12.21;13.04;11.38;95.5;96.5;93;0.27;102.8;2.11;62.15;1.41;0.53
0.1;8.35;16.04;3.86;84.3;98.1;42.83;0.38;277.4;2.06;116.1;5.68;0.76
0;4.55;13.44;-2.07;74.8;93.1;31.96;0.38;281;2.53;98.1;5.09;0.74
0;6.68;16.03;-1.14;78;94;44.62;0.54;271.4;2.96;106.4;8.85;0.84
0.3;7.74;16.17;1.87;57.91;93.4;24.68;0.72;262.7;3.06;185.8;9.36;0.89
0;11.44;17.58;6.66;90.5;99.9;63.39;0.38;252.2;2.58;91.8;5.32;0.63
0;12.71;18.65;7.46;88.5;99.9;59.98;0.36;273.8;2.66;191.7;5.77;0.65
0;12.87;17.51;4.2;67.06;96.8;46.71;1.93;268.5;8.15;276;5.79;1.41
0;10.05;17.52;3.41;75;99.3;32.71;0.64;241.5;3.24;151.7;8.98;0.82
0;13.85;20.66;2.96;55.16;89.8;23.84;1.07;253.2;5.69;3.88;11.37;2.02
0;5.98;14.23;-0.34;88.2;99.9;59.04;0.57;268.9;3.33;132.6;10.96;1.14
0;4;13.24;-4.8;56.36;92.6;22.29;0.78;310.2;4.03;14.6;13.3;1.46
0.1;11.98;17.11;7.12;38.73;59.32;24.55;1.81;260.7;6.07;290;5.49;2.42
4.34;11.16;13.71;8.06;51.14;93.8;29.09;2.21;268.5;6.85;351.3;5.78;1.95
0;7.83;13.31;0.73;73.8;92.7;49.11;0.75;216.7;4.32;122;12.36;1.21
0;17.72;20.05;14.99;52.74;60.52;45.38;2.33;256.6;7.49;264.6;8.25;2.64
0;6.93;13.38;0.6;79.3;99.7;54.06;0.79;332.8;5.11;135;10.73;1.13
0;8.42;12.84;1.34;45.95;86.1;32.09;1.71;309.6;7.48;334.6;8.17;1.69
0;11.58;18.02;3.61;62.12;98;32.9;1.45;260.8;5.91;237.1;6.44;2
0;10.82;20.66;2.56;80.6;99.2;41.43;0.67;255.7;3.99;48.12;19.57;2.44
0;5.94;11.18;-1.14;49.56;92.3;27.69;1.62;345.2;8.8;354.5;16.17;2.19
0;7.91;15.23;1.8;79.5;98.3;49.03;0.84;224.7;4.44;170.8;15.18;1.89
0;9.08;18.83;1;60.62;92;19.61;0.85;270.4;5.37;191.2;18.72;2.53
0;13.47;19.36;7.46;57.51;87.3;33.08;1.44;265.1;6.03;272;14.4;2.65
0;9;18.56;0.67;55.9;90.5;20.54;0.78;259.9;4.33;107.7;18.46;2.33
0;10.45;19.36;2.33;67.14;90.7;33.22;0.94;221.3;4.25;106.7;18.08;2.42
0;10.12;15.05;5.53;46.22;70.1;30.03;1.6;301.8;6.64;326.9;11.19;2.35
0;16.27;26.3;9.07;59.63;99.9;23.81;0.79;106.9;5.52;123.4;19.17;2.93
0.8;17.43;24.83;12.12;60.44;86.6;34.68;1.5;241.8;7.43;270;13.74;3.02
0;19.61;27.48;13.36;53.76;86.3;23.49;1.7;258.7;7.66;300.9;19.67;4.57
15.8;10.31;16.02;6.41;91.4;99.5;69.21;0.8;115.3;4.95;275;10.3;1.66
0;11.9;19.56;3.86;68.3;97;34.55;0.86;159.1;5.06;83.7;24.37;3.37
0;18.4;26.16;10.39;64.3;93.3;32.28;0.94;144.1;4.92;129.7;21.74;3.86
0;17.03;25.5;9.06;59.7;97.6;20.68;1.96;274.3;7.43;313.6;21.04;4.58
0;18.84;25.49;9.32;50.6;88.2;31.88;1.5;263.6;5.32;227.6;20.16;4.04
0;12.12;17.7;5.93;73;93.5;43.62;0.95;216.4;4.35;92.2;21.22;2.98
0;14.27;21.7;5.07;69.06;98;32.95;1.12;79.4;5.87;101.7;20.85;3.4
0;13.57;22.36;5.13;69.12;98.2;31.28;0.64;125.9;4.5;143.3;24;3.4
4.42;11.82;17.05;8;67.84;93.6;40.23;1.63;240.1;5.66;233.2;11.48;2.43
0;14.27;18.14;10.38;86.7;98.9;54.74;0.85;282.9;5.19;326.3;13.4;2.4
0;17.55;23.37;12.77;81;97.2;56.52;0.97;70.5;4.68;64.84;21.61;3.7
0;18.99;27.28;9.78;59.2;97.3;25.2;1.13;290.6;4.35;210.5;27.73;5.03
0;17.56;22.76;12.38;78.5;95.5;54.89;1;115.1;5.04;139.5;19.42;3.44
0;19.68;26.75;12.19;60.85;95.1;16.87;0.96;156.1;4.49;186.4;28.41;5.05
0;18.27;24.17;12.52;70.1;93.9;45.62;1.34;119.7;6.14;126.4;26.21;4.54
0;20.17;28.28;10.52;51.23;80.9;22.81;1.3;128.9;5.71;99.3;26.13;5.17
0;19.1;26.5;12.13;65.32;85.5;34.08;1.23;115;5.32;108.7;26.12;4.84
2.02;13.45;19.32;8.92;93.4;99.9;62.64;0.64;242.1;3.46;100.4;7.92;1.67
0;18.48;25.7;12.53;74.2;97.2;43.69;0.9;101.4;5.4;90.5;21.85;3.95
0;17.48;23.5;11.26;76.1;96.4;45.89;1.05;132.5;5.8;146.6;19.05;3.51
0;17.91;22.04;14.23;80.3;98.3;60.79;4.9;33.36;5.09;211.1;18.01;3.72
0.8;21.16;27.3;15.71;60.62;98;31.82;1.45;273.6;5.54;226.3;27.91;5.45
0.8;19.98;27.22;14.91;78.5;95.9;29.94;1.21;7.56;5.67;123.7;23.71;4.78
0;26.95;36.55;15.85;51.58;93.3;21.74;1.39;275.1;8.64;281.8;30;6.88
0;21.64;30.88;13.79;51.1;76.7;22.07;1.38;291.8;7.21;84.7;29.81;6.17
0;22.5;28.48;15.38;65.97;94;31.54;1.39;128.8;5.92;98.8;26.07;5.35
0.9;23.38;27.83;18.32;68.76;94.3;46.56;1.39;87.8;5.51;104.5;22.09;4.65
0;23.44;27.76;18.45;71.5;92.7;55.43;1.64;84.9;6.64;113.6;25.66;5.1
0;22.38;29.23;16.26;68.75;94.8;39.09;0.86;154.9;4.9;117.4;29.76;5.54
0.4;20.86;25.63;16.32;74.9;95.1;49.49;0.9;133.4;3.78;105.8;17.91;3.62
0;24.49;30.6;17.35;71.2;90.3;50.91;1.01;84.1;4.16;102.7;28.05;5.49
0;24.92;30.41;18.72;70.4;93.5;55.54;1.21;152.1;5.81;130.5;27.63;5.49
0;24.81;29.28;19.05;71.8;92.8;52.21;1.38;112.6;5.64;133.9;26.29;5.31
0;25.09;30.35;18.58;73.5;94.6;50.94;1.28;100;5.64;97.1;28.97;5.75
3.23;24.33;30.35;18.27;68.31;90.2;38.54;1.88;99;5.97;92.7;24.03;5.53
0;21.89;28.75;16.18;48.78;79.7;24.87;1.54;279.8;6.55;87.1;28.36;5.91
0;26.14;31.28;19.85;72.3;93.8;50.08;1.56;96.2;5.87;82.4;27.48;5.79
0;26.61;34.15;18.65;55.68;90.1;32.94;1.26;166.2;5.91;88.5;27.25;6.06
0;25.19;31.1;17.25;61.92;83.8;44.76;1.07;92.2;4.82;158.8;27.75;5.6
0;25.68;30.84;18.66;63.04;85.1;37.95;1.15;118.8;5.71;106.5;27.74;5.72
0;26.08;31.46;20.02;73.7;94.5;52.63;1.2;39.03;5.1;84.2;27.29;5.47
