"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0.2;12.7;16.7;9.53;80;92.8;62.58;1.23;267.8;4.81;286.7;16.55;2.12
0;10.65;15.63;5.14;51.44;69.48;37.43;1.18;16.56;5.46;252.5;19.74;2.45
0;14.18;16.22;12.16;72.5;96.9;41.04;4.04;282.4;13.41;231.9;10.97;2.73
0;13.87;19.61;9.06;66.81;85.7;40.87;0.77;327.4;3.91;273;16.11;2.23
0;14.37;19.81;10.55;45.35;72.5;32;0.92;323.1;4.48;245.2;20.12;2.71
0;14.21;18.33;10.75;67.36;91.7;48.32;1.13;67.6;3.64;72.6;16.06;2.29
17;13.61;16.19;11.68;88.8;99.1;60.95;3.46;258;11.52;273.5;4.69;1.7
0;15.91;19.29;11.45;50.36;69.52;28.08;3.45;81.4;8.89;87.3;24.86;4.89
3.4;14.68;17.57;10.91;63.61;84.1;41.4;4.02;64.13;9.79;75.5;11.33;3.32
0;14.38;18.28;10.64;71.8;88.3;54.58;1.64;66.05;6.05;91.2;19.4;3.04
0;15.08;18.49;11.39;58.95;86.6;36.94;4.27;250.9;9.13;269.6;25.32;4.52
0;19.21;24.08;14.47;36.95;74.6;17.57;3.24;69.47;8.46;107.3;17.53;5.24
0;16.7;21.38;11.59;61.86;82.7;37.17;1.6;283.7;6.05;251;21.58;3.76
0.8;12.31;15.64;9.91;73.3;89.2;42.09;3.12;259.9;7.8;269.4;13.11;2.9
0;15.69;22.26;10.33;42.74;65.66;21.3;1.61;344;5.82;257.4;26.61;4.53
0;12.56;17.16;7.69;66.49;82.8;43.02;2.08;295.3;8.37;258.3;21.58;3.38
0;14.13;19.1;10.33;61.99;76.7;42.82;1.29;53.46;4.43;158.7;25.65;3.71
0;18.76;24.36;13.63;45.43;73.3;29.41;2.08;70.1;6.01;103.1;25.91;4.93
0;15.13;20.75;10.2;72.9;92.4;43.43;2.53;277.1;8.14;248.8;20.27;3.71
0;16.17;19.4;12.62;62.39;96.8;36.89;6.52;264.2;16.44;260.3;25.16;4.81
0;15.41;19.14;11.22;58.63;94.5;36.3;1.17;29.12;4.09;91.9;14.42;2.69
0;18.52;23.3;13.36;52.97;75.8;32.6;2.17;71.9;7.93;74.3;25.07;4.71
0;15.05;19.68;10.21;48.58;78.6;24.42;1.45;280.4;6.18;281;25.42;4
0;16.27;21.75;12.36;65.24;95.6;31.25;1.42;43.76;5.58;242.5;23.48;3.87
0;15.76;19.87;10.81;38.8;78.4;24.98;2.45;74.5;8.34;66.58;24.77;4.47
0.8;13.11;16.27;9.09;58.02;80.1;42.55;3.96;262.6;11.01;231.2;29.01;4.53
0;17.59;21.78;14.08;74.8;88;53.87;3.1;262.9;8.71;240.5;21.82;4.18
0;17.54;22.43;12.99;72.3;88.1;45.34;1.32;116.4;4.7;111.5;25.12;4.27
0;14.54;18.01;10.44;59.48;74.5;43.84;2.97;267.3;9.07;262;24.21;4.31
0;17.75;22.63;13.87;72.8;89.7;56.34;1.37;176.6;3.87;231.7;26.26;4.31
0;20.14;26.14;14.62;54.16;86.2;24.86;1.58;47.12;5.47;142.2;28.88;5.46
0;14.95;18.52;11.33;55.54;76.7;37.88;2.71;264.7;10.87;250.1;24.53;4.45
0;16.7;21.2;12.95;71.3;88.7;41.38;1.49;97.1;5.79;110;29.74;4.74
2;16.24;22.26;12.26;64.87;86.2;37.63;1.96;68.18;5.91;91.4;16.84;3.76
0;19.38;22;16.59;65.84;80.9;49.14;2.38;277.2;8.04;269.8;29.93;5.21
3.6;18.14;23.15;12.81;59.39;82;33.95;2.48;63.68;7.34;93.9;21.45;4.68
0;14.31;18.99;10.07;59.96;86.5;34.09;1.78;278.3;6.12;238.4;29.15;4.54
0;14.44;19.59;9.74;60.12;84;36.12;1.05;84;4.14;134.7;28.49;4.25
0;18.22;24.14;13.16;76.5;98.7;38.19;0.95;95.1;3.61;132.1;26.68;4.45
0;17.84;24.37;12.9;74.6;97.3;34.75;1.1;263.8;6;249;26.73;4.55
0;16.17;20.43;13.85;78.2;93.5;60.57;1.64;74;5.59;75.9;9.67;2.29
0;16.34;20.41;12.77;69.51;95.3;49.52;1.82;72.2;6.83;108;26.36;4.22
15.8;9.95;14.95;2.73;64.64;95.3;45.93;1.47;59.54;5.55;64.17;13.47;2.37
0;22.62;28.34;18.04;61.68;83.8;38.42;1.08;98;4.08;172.7;30.2;5.72
0;21.02;25.12;17.49;66.45;86.2;48.1;1.42;251.7;5.21;225.3;27.69;5.14
0;21.55;27.27;17.04;61.3;87.6;36.74;1.49;231.7;6.12;253.9;25.97;5.25
0;24.01;30.14;18.78;50.38;77.6;22.08;1.13;106.3;4.14;125.6;30.65;6.13
0;20.86;25.47;16.76;63.19;85.3;32.84;1.52;241.6;6.06;175.1;28.05;5.41
5.4;17.68;21.26;15.09;68.82;91.6;45.9;3.26;74.1;7.71;76.1;14.01;3.68
0;21;25.48;15.76;52.63;82.4;30.14;2.2;82.6;6.92;89.4;31.16;6.14
0;18.3;22.73;13.95;65.79;86.5;42.72;2.18;252.7;8.15;270.5;31.17;5.44
0;21.31;27.02;16.84;72.3;90.1;44.26;1.27;257.4;5.24;235.2;31.43;5.71
0;27.98;32.54;22.37;29.76;46.68;19.82;1.6;281.8;6.91;229.5;29.23;6.93
2.4;20.14;25.1;17.26;75.7;86.2;55.7;1.28;87;4.99;56.78;12.07;2.96
0;27.68;32.42;20.63;29.56;60.95;10;2.19;54.95;7.77;58.28;29.37;7.54
0;18.72;23.22;15.12;55.94;81;34.34;1.27;242;4.52;240.2;30.73;5.32
8;18.64;24.3;14.94;61.38;92.2;36.72;1.67;337;7;117.3;13.79;3.54
0;21.52;26.51;18.22;71.3;91;45.4;0.69;84.3;3.2;266.9;20.83;4.04
0;21.98;26.85;17.02;41.52;63.94;27.66;0.71;69.06;3.02;70.6;29.88;5.33
0;22.74;27.74;18.69;62.3;87.5;38.33;1.78;74.7;5.56;90.4;25.61;5.44
0;19.79;25.91;14.92;72.3;95.5;36.11;0.78;82.4;5.11;74.4;28.77;5
0;25.24;30.1;19.99;47.14;71.4;29.12;2.12;57.27;8.73;87;29.6;6.81
0;21.73;25.8;18.3;71.8;90.2;46.61;1.73;258.4;6.05;246.4;28.27;5.41
0;21.99;28.63;16.83;61.91;83.9;35.87;2.73;256.3;7.37;248.5;28.97;6.47
0;27.12;33.5;21.87;54.48;89.1;18.76;1.74;239.2;4.89;237;30.66;7.17
0;24.58;29.27;18.98;63.69;89.4;38.64;1.85;87.2;5.36;131.6;30.64;6.32
0;22.81;28.41;18.65;69.54;88.2;47.48;1.02;225.4;4.13;247.9;28;5.36
0;22.65;27.5;18.59;65.23;84.5;35.41;2.35;261;7.86;264.8;31.72;6.53
0;25.89;31.52;21.09;56.69;87.5;26.41;1.36;243.4;5.78;228;31.26;6.6
0;24.65;30.3;20.14;70.3;91.9;46.88;1.2;116.4;4.36;123.1;30.22;5.99
0;26.74;31.73;21.02;39;59.03;26.21;1.31;75.3;5.27;76.5;29.18;6.41
0;24.99;29.57;22.23;70.9;82.5;54.04;0.95;136.6;3.96;57.21;19.39;4.27
0;23.25;29.19;17.2;49.91;79.6;24.93;1.82;291.8;6.51;239.1;30.65;6.5
0;23.27;29.7;19.56;51.47;73.4;30.21;1.8;278.4;8.08;282.2;25.68;6
0;21.4;26.93;16.79;68.85;97.8;33.6;2.49;258.5;9.5;259.9;29.09;6.01
0;26.15;31.2;21.63;60.2;83.1;24.62;1.3;257.1;4.85;251.1;27.78;6.1
0;24.45;29.93;19.35;74.9;99.9;48.12;0.72;239.4;4.14;204.7;25.03;4.94
0;21.64;27.93;16.32;57.87;83;25.21;1.5;78.8;4.22;91.8;29.35;5.91
0.2;22.79;26.05;19.23;63;85.3;43.49;2.81;258.9;9.78;254;30.46;6.2
0;26.95;32.97;21.72;56.15;83.6;29.5;1.46;245.7;5.46;237;24.23;5.75
0;24.95;29.15;22.86;72.3;84.5;53;1.37;184.7;4.85;47.41;20.92;4.61
0;27.08;31.56;22.47;55.96;75.1;33.25;1.41;78.3;5.27;111.5;26.05;5.87
0;28.13;33.37;22.95;44.04;73.1;27.62;2.6;76;6.78;89;28.08;7.42
0.8;24.84;28.63;21.39;72.9;88.9;57.07;1.66;241.9;5.85;245.5;20.92;4.54
0;27.71;34.78;21.28;56.27;86.1;25.18;1.45;104.6;4.38;273.4;30.24;6.78
0;26.84;32.43;21.29;64.12;88.1;23.92;0.92;122;4.21;117.5;29.12;5.91
0;27;33.86;20.75;58.62;85.4;25.38;0.92;112.2;3.85;243.9;29;5.98
0;25.97;30.12;21.82;62.62;85.1;33.85;1.71;256;8.43;230;27.67;6.05
0;26.42;32.32;21.22;65.18;86.6;38.46;0.76;224.7;3.91;232.9;26.18;5.32
0;26.7;34.3;22.63;62.36;83.2;29.52;2.5;90.4;7.74;88.9;23.37;6.76
0;26.84;32.07;23.05;57.14;85.6;33.04;1.74;257.1;6.67;275.7;25.35;6.01
0;26.09;29.91;22.19;50.02;72.2;31.73;1.13;103;4.79;73.3;27.27;5.68
0;22.31;28.21;18.41;75.2;96.8;40.63;3.83;261;10.23;235.6;27.78;6.25
0;26.26;31.82;20.84;72.7;93.4;43.17;1.41;82.9;6.4;86.3;28.13;5.91
0;27.59;32.49;22.91;63.76;89.6;29.43;1.48;79.7;4.8;74;27.59;6.19
0;25.73;30.28;21.57;70.9;95.1;52.39;1;264.2;4.42;276.9;13.33;3.28
0;28.17;34.92;20.16;47.59;92.8;14.11;2.16;75.8;7.18;83.1;28.25;7.28
0;24.39;27.53;21;72.1;86.8;57.69;1.54;87.6;5.02;85.5;22.5;4.44
0;23.69;28.74;18.17;66.23;88.7;40.86;1.65;99.5;6.53;100.2;24.39;4.93
0;23.68;31.62;17.57;63.36;87.7;29.91;1.36;88.5;4.44;135.5;25.45;5.26
0;24.51;33.14;21.32;71.9;89.5;41.53;1.44;237.5;6.1;264.9;23.77;5.23
0;24.23;28.75;20.67;72.8;86;49.52;0.95;206.7;4.59;242;22.72;4.37
0;23.99;28.21;19.87;65.62;86;41.28;0.91;121.9;4.68;86.5;25.37;4.67
0;25.79;28.52;22.89;50.14;69.04;32.65;4.59;79.6;10.28;78.4;24.68;7.2
0;24.85;30.58;19.94;68.4;89.6;33.9;1.01;102.1;4.85;125.7;25.59;4.95
