"precipitacion";"temp_med";"temp_max";"temp_min";"humedad_med";"humedad_max";"humedad_min";"vel_viento_med";"dir_viento";"vel_viento_max";"dir_viento_racha_max";"Rs";"ETo"
0;16.47;24;10;60.79;94.7;31.87;0.99;317.7;5.06;17.5;27.02;4.65
0.2;17.25;25.74;7.8;59.19;95.4;26.98;1.18;344.1;6.13;72.2;30.87;5.35
0.2;16.24;24.54;7.53;57.74;92.4;26.18;1.67;71.7;5.89;82.1;30.96;5.5
0.61;15.82;24.87;5.25;53.65;93.7;21.56;1.18;60.31;5.99;73.6;31.4;5.29
0.2;21.22;29.96;11.06;59.26;94;27.92;0.98;94.5;6.34;170.3;30.03;5.61
0.2;17.3;27.62;5.39;55.73;91.1;24.7;1.11;84.6;6.04;83.8;31.05;5.47
0;18.37;27.15;8;59.08;93;29.46;0.92;91.8;3.92;80.3;29.9;5.21
0.2;20.74;30.56;10.13;56.66;92.1;26.85;1.14;335.1;6.31;354;27.09;5.41
0;23.47;33.91;12.67;57.39;94;19.68;0.74;46.39;3.69;158;29.73;5.74
0.2;24.6;35.51;13.34;53.8;92.5;16.53;0.7;204.3;3.63;153.2;29.57;5.8
0;22.5;32.5;12.2;52.43;95;14.79;0.86;225.3;5.98;231.3;29.77;5.72
0;19.31;27.62;11.53;55.22;89.8;27.51;0.88;231.6;5.62;257.5;20.18;4.12
2.65;14.91;21.36;10.93;83.5;93.7;55.86;1.02;223.6;7.51;304.2;13.07;2.62
0;16.63;23.48;10.13;70.2;95.4;39.11;1.32;301.2;6.27;348.3;21.92;4.08
0.2;17.73;26.28;8.67;66.21;95.9;29.92;0.69;105.2;4.94;352.4;29.77;4.91
0;18.79;27.82;8.87;58.61;91;25.91;0.86;104.3;4.46;86.3;29.13;5.04
0.41;20.85;30.49;11.13;58.68;93.7;19.75;0.71;103.5;3.6;212.4;29.91;5.34
0.2;22.32;32.3;10.8;55.03;95.4;20.82;0.87;290.6;4.99;353;29.86;5.66
0.2;23.54;32.1;14.47;53.37;90.7;22.16;1.05;44.45;5.3;14.35;28.92;5.79
0.2;22.54;30.9;12.94;60.13;94.2;25.37;1.02;60.91;6.15;96.4;28.3;5.51
0.2;23.93;32.7;16.14;55.3;85.3;23.16;1.14;39.88;6.15;76.4;28.29;5.88
0.2;24.1;32.64;14.94;50.43;82;23.03;0.99;62.73;5.82;2.57;28.11;5.67
0.2;21.3;29.15;14;56.61;88.1;32.6;0.98;36.95;5.34;61.34;25.64;4.95
0;18.75;25.67;10.87;56.07;89.5;29.32;1.46;77.5;5.5;94.5;29.29;5.3
0;21.5;31.5;11.07;57.94;94;25.77;0.71;258.9;5.01;262.1;26.71;4.97
0;19.71;27.95;12.07;65.47;95.3;33.47;1.05;271.1;6.06;262.3;23.06;4.48
1.02;16.27;24.16;8.8;76.1;95.6;48.62;1.07;249.9;5.39;289;20.53;3.66
0;16.81;24.56;10.13;72.5;96.4;37.76;0.91;265.4;4.41;5.42;18.95;3.56
0;19.82;27.21;12.14;57.78;87.3;29.92;1.06;317.5;4.41;336.3;28.4;5.09
0;21.16;30.9;11.67;65.5;95.9;31.8;0.63;259.7;3.21;179.8;27.29;4.87
0;19.87;29.76;9.53;60.38;94.5;28.12;0.66;213.4;3.78;195.6;27.9;4.84
0;20.7;29.76;10.73;63.45;95.1;31;1.03;291.3;4.94;279.9;25.96;4.93
0;19.98;28.55;12.2;70.3;95;34.54;0.95;269.9;5.8;299.4;24.65;4.59
0;19.56;26.95;13.01;70.3;95.5;38.23;0.95;256.2;5.54;260.3;22.33;4.17
0;19.46;27.68;11.07;69.32;93.9;43.11;1.14;264.1;6.3;304.3;26.1;4.7
0;19.98;29.36;12.07;64;95;26.78;0.7;297;3.94;0.1;25.63;4.56
0;18.41;25.74;10.67;70.1;91.6;42.11;1.26;256.7;6.33;294.3;23.67;4.3
